node_a,node_b,pan_cancer_median_jaccard,n_cancers_significant,n_cancers_tested,cross_cancer_replication_p,cross_cancer_replication_p_adj_BH
ABC,NR4A2+_Bn,0.740958605664488,7,13,1.62788813920032e-11,1.28726533447301e-10
ABC,CD14+_Mono,0.51063829787234,5,13,1.20372945191273e-07,2.98524904074358e-07
ABC,CD16+_Mono,0.547512017090973,6,13,1.61570301840039e-09,6.55163745281222e-09
ABC,CD16+_NK,0.728065326054407,8,13,1.2308202828208e-13,3.19118131509538e-12
ABC,CD16-_NK,0.669456066945606,8,13,1.2308202828208e-13,3.19118131509538e-12
ABC,CD1C+_cDC,0.590163934426229,6,13,1.61570301840039e-09,6.55163745281222e-09
ABC,CLEC9A+_cDC,0.67773011778351,6,13,1.61570301840039e-09,6.55163745281222e-09
ABC,FOLR2+_Macro,0.504876736889287,6,13,1.61570301840039e-09,6.55163745281222e-09
ABC,CD4_CXCL13+_T,0.877124669312169,9,13,6.8960885995e-16,1.40483176326957e-13
ABC,CD4_Tfh,0.674410480349344,6,13,1.61570301840039e-09,6.55163745281222e-09
ABC,Bgc,0.822558060933803,8,13,1.2308202828208e-13,3.19118131509538e-12
ABC,ILC3,0.718547750591949,6,13,1.61570301840039e-09,6.55163745281222e-09
ABC,CD8_ISG15+_T,0.83206106870229,7,13,1.62788813920032e-11,1.28726533447301e-10
ABC,LAMP3+_cDC,0.703225806451612,6,13,1.61570301840039e-09,6.55163745281222e-09
ABC,LILRA4+_pDC,0.864197530864197,7,13,1.62788813920032e-11,1.28726533447301e-10
ABC,MAIT,0.725,8,13,1.2308202828208e-13,3.19118131509538e-12
ABC,Macro,0.535897435897435,6,13,1.61570301840039e-09,6.55163745281222e-09
ABC,Bmem,0.928571428571428,8,13,1.2308202828208e-13,3.19118131509538e-12
ABC,NK,0.714285714285714,8,13,1.2308202828208e-13,3.19118131509538e-12
ABC,Bn,0.764705882352941,6,13,1.61570301840039e-09,6.55163745281222e-09
ABC,Plasma,0.556962404214559,8,13,1.2308202828208e-13,3.19118131509538e-12
ABC,Cycling_Bgc,0.533657939548744,6,13,1.61570301840039e-09,6.55163745281222e-09
ABC,CD4_Unassigned_T,0.828897338403041,8,13,1.2308202828208e-13,3.19118131509538e-12
ABC,TMEM100+_EC,0.506493506493506,5,13,1.20372945191273e-07,2.98524904074358e-07
ABC,TNFSF10+_Macro,0.559440559440559,6,13,1.61570301840039e-09,6.55163745281222e-09
ABC,CD8_Tcm/Tn,0.781072633588784,7,13,1.62788813920032e-11,1.28726533447301e-10
ABC,CD4_Tcm/Tn,0.873170581724265,7,13,1.62788813920032e-11,1.28726533447301e-10
ABC,CD4_Tem/Effector,0.781060911657926,7,13,1.62788813920032e-11,1.28726533447301e-10
ABC,CD8_Tem/Temra,0.66934463562753,8,13,1.2308202828208e-13,3.19118131509538e-12
ABC,CD8_Tem/Trm,0.868282402528977,8,13,1.2308202828208e-13,3.19118131509538e-12
ABC,CD8_Trm,0.696518332347723,8,13,1.2308202828208e-13,3.19118131509538e-12
ABC,CD4_Th17,0.784610888443553,6,13,1.61570301840039e-09,6.55163745281222e-09
ABC,CD4_Th1,0.682692307692307,7,13,1.62788813920032e-11,1.28726533447301e-10
ABC,Venous_iEC,0.502702702702702,5,13,1.20372945191273e-07,2.98524904074358e-07
ABC,CD8_Cycling_Tex,0.672077922077922,6,13,1.61570301840039e-09,6.55163745281222e-09
ABC,CD4_Cycling_Treg,0.69,8,13,1.2308202828208e-13,3.19118131509538e-12
ABC,CD8_Tex,0.748466257668711,7,13,1.62788813920032e-11,1.28726533447301e-10
ABC,gd_T,0.806451612903225,8,13,1.2308202828208e-13,3.19118131509538e-12
ABC,CD4_Treg,0.824675324675324,7,13,1.62788813920032e-11,1.28726533447301e-10
Arterial_EC,CD14+_EC,0.55691941516491,6,13,1.61570301840039e-09,6.55163745281222e-09
Arterial_EC,Capillary_EC,0.759942314575043,6,13,1.61570301840039e-09,6.55163745281222e-09
Arterial_EC,Fibrosis_PGF+_Tip_EC,0.706097173705938,6,13,1.61570301840039e-09,6.55163745281222e-09
Arterial_EC,HSP+_tCAF,0.529135338345864,5,13,1.20372945191273e-07,2.98524904074358e-07
Arterial_EC,IL6+_iCAF,0.575913822319051,5,13,1.20372945191273e-07,2.98524904074358e-07
Arterial_EC,Lymphatic_EC,0.621795486127749,6,13,1.61570301840039e-09,6.55163745281222e-09
Arterial_EC,Mast,0.57019708329379,5,13,1.20372945191273e-07,2.98524904074358e-07
Arterial_EC,PGF+_Tip_EC,0.514367816091954,6,13,1.61570301840039e-09,6.55163745281222e-09
Arterial_EC,PI16+_iCAF,0.55813953488372,6,13,1.61570301840039e-09,6.55163745281222e-09
Arterial_EC,Pericyte,0.55083179297597,5,13,1.20372945191273e-07,2.98524904074358e-07
Arterial_EC,SMC,0.670212765957446,5,13,1.20372945191273e-07,2.98524904074358e-07
Arterial_EC,SPRY1+_EC,0.73170731707317,6,13,1.61570301840039e-09,6.55163745281222e-09
Arterial_EC,Tip_EC,0.549723756906077,5,13,1.20372945191273e-07,2.98524904074358e-07
Arterial_EC,Venous_EC,0.793735552473416,7,13,1.62788813920032e-11,1.28726533447301e-10
Arterial_EC,Venous_iEC,0.723211781206171,8,13,1.2308202828208e-13,3.19118131509538e-12
Arterial_EC,iCAF,0.606018112766579,5,13,1.20372945191273e-07,2.98524904074358e-07
Arterial_EC,myoCAF,0.629529639361302,7,13,1.62788813920032e-11,1.28726533447301e-10
Arterial_EC,pnCAF,0.634612936083524,7,13,1.62788813920032e-11,1.28726533447301e-10
Arterial_EC,vCAF,0.60214096248579,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,CD16+_Mono,0.527131782945736,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,CD16+_NK,0.662337662337662,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,CD16-_NK,0.711538461538461,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,CD1C+_cDC,0.529411764705882,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,CLEC9A+_cDC,0.517241379310344,6,13,1.61570301840039e-09,6.55163745281222e-09
NR4A2+_Bn,CXCL3+_Macro,0.534491462183398,5,13,1.20372945191273e-07,2.98524904074358e-07
NR4A2+_Bn,CD4_CXCL13+_T,0.734042553191489,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,CD4_Tfh,0.782051282051282,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,Bgc,0.781548055759354,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,ILC3,0.625,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,CD8_ISG15+_T,0.622086195156949,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,LAMP3+_cDC,0.608247422680412,5,13,1.20372945191273e-07,2.98524904074358e-07
NR4A2+_Bn,LILRA4+_pDC,0.757177366905138,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,MAIT,0.671645782396088,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,Macro,0.546511627906976,6,13,1.61570301840039e-09,6.55163745281222e-09
NR4A2+_Bn,Bmem,0.891566129214116,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,NK,0.765594065310211,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,Bn,0.951923076923076,8,13,1.2308202828208e-13,3.19118131509538e-12
NR4A2+_Bn,Plasma,0.549168509083918,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,Cycling_Bgc,0.512464000926207,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,CD4_Unassigned_T,0.712460063897763,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,SPRY1+_EC,0.501508222243845,5,13,1.20372945191273e-07,2.98524904074358e-07
NR4A2+_Bn,TMEM100+_EC,0.525316455696202,5,13,1.20372945191273e-07,2.98524904074358e-07
NR4A2+_Bn,CD8_Tcm/Tn,0.78704300085879,8,13,1.2308202828208e-13,3.19118131509538e-12
NR4A2+_Bn,CD4_Tcm/Tn,0.878052584670231,8,13,1.2308202828208e-13,3.19118131509538e-12
NR4A2+_Bn,CD4_Tem/Effector,0.70569922729912,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,CD8_Tem/Temra,0.655803177405119,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,CD8_Tem/Trm,0.78012048192771,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,CD8_Trm,0.669641986147693,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,CD4_Th17,0.663368614818223,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,CD4_Th1,0.617933130699088,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,Venous_EC,0.515172654342518,5,13,1.20372945191273e-07,2.98524904074358e-07
NR4A2+_Bn,CD8_Cycling_Tex,0.579545454545454,6,13,1.61570301840039e-09,6.55163745281222e-09
NR4A2+_Bn,CD8_Tex,0.590317795953775,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,gd_T,0.612903225806451,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,CD4_Treg,0.646719113177185,7,13,1.62788813920032e-11,1.28726533447301e-10
NR4A2+_Bn,vCAF,0.508196721311475,5,13,1.20372945191273e-07,2.98524904074358e-07
CCL2+_iEC,CD14+_Mono,0.612075142179033,6,13,1.61570301840039e-09,6.55163745281222e-09
CCL2+_iEC,CD14+_EC,0.580645161290322,5,13,1.20372945191273e-07,2.98524904074358e-07
CCL2+_iEC,CD16+_Mono,0.503968253968254,7,13,1.62788813920032e-11,1.28726533447301e-10
CCL2+_iEC,CD16+_NK,0.513636363636363,6,13,1.61570301840039e-09,6.55163745281222e-09
CCL2+_iEC,CD16-_NK,0.501221615406726,6,13,1.61570301840039e-09,6.55163745281222e-09
CCL2+_iEC,CXCL3+_Macro,0.558318399044205,7,13,1.62788813920032e-11,1.28726533447301e-10
CCL2+_iEC,CD4_Tfh,0.50060921577315,7,13,1.62788813920032e-11,1.28726533447301e-10
CCL2+_iEC,HMOX1+_iEC,0.594998871076992,6,13,1.61570301840039e-09,6.55163745281222e-09
CCL2+_iEC,CD8_ISG15+_T,0.503137606454504,5,13,1.20372945191273e-07,2.98524904074358e-07
CCL2+_iEC,SPRY1+_EC,0.588235294117647,6,13,1.61570301840039e-09,6.55163745281222e-09
CCL2+_iEC,TMEM100+_EC,0.541666666666666,6,13,1.61570301840039e-09,6.55163745281222e-09
CCL2+_iEC,CD4_Th1,0.508810572687224,7,13,1.62788813920032e-11,1.28726533447301e-10
CCL2+_iEC,vCAF,0.548387096774193,6,13,1.61570301840039e-09,6.55163745281222e-09
CD14+_Mono,CD16+_Mono,0.804026632847178,7,13,1.62788813920032e-11,1.28726533447301e-10
CD14+_Mono,CD16+_NK,0.580100959903748,6,13,1.61570301840039e-09,6.55163745281222e-09
CD14+_Mono,CD16-_NK,0.5625,6,13,1.61570301840039e-09,6.55163745281222e-09
CD14+_Mono,CXCL3+_Macro,0.788098079217829,8,13,1.2308202828208e-13,3.19118131509538e-12
CD14+_Mono,FOLR2+_Macro,0.555970149253731,5,13,1.20372945191273e-07,2.98524904074358e-07
CD14+_Mono,CD4_Tfh,0.5875,7,13,1.62788813920032e-11,1.28726533447301e-10
CD14+_Mono,HSPA6+_Macro,0.542211232779936,6,13,1.61570301840039e-09,6.55163745281222e-09
CD14+_Mono,ILC3,0.525316455696202,6,13,1.61570301840039e-09,6.55163745281222e-09
CD14+_Mono,CD8_ISG15+_T,0.566678364625372,5,13,1.20372945191273e-07,2.98524904074358e-07
CD14+_Mono,LAMP3+_cDC,0.515425763513093,5,13,1.20372945191273e-07,2.98524904074358e-07
CD14+_Mono,LILRA4+_pDC,0.508483069654234,7,13,1.62788813920032e-11,1.28726533447301e-10
CD14+_Mono,MAIT,0.637426900584795,7,13,1.62788813920032e-11,1.28726533447301e-10
CD14+_Mono,Macro,0.520991882293252,5,13,1.20372945191273e-07,2.98524904074358e-07
CD14+_Mono,Mast,0.532945736434108,5,13,1.20372945191273e-07,2.98524904074358e-07
CD14+_Mono,Bmem,0.562347188264058,6,13,1.61570301840039e-09,6.55163745281222e-09
CD14+_Mono,NK,0.566820276497695,7,13,1.62788813920032e-11,1.28726533447301e-10
CD14+_Mono,Bn,0.507901337792642,6,13,1.61570301840039e-09,6.55163745281222e-09
CD14+_Mono,CD4_Unassigned_T,0.508964561639234,5,13,1.20372945191273e-07,2.98524904074358e-07
CD14+_Mono,SPP1+_CXCL3+_Macro,0.572553506528469,5,13,1.20372945191273e-07,2.98524904074358e-07
CD14+_Mono,SPP1+_MT1+_Macro,0.596006768189509,5,13,1.20372945191273e-07,2.98524904074358e-07
CD14+_Mono,CD4_Tem/Effector,0.537482094540824,6,13,1.61570301840039e-09,6.55163745281222e-09
CD14+_Mono,CD8_Tem/Temra,0.50635659485217,5,13,1.20372945191273e-07,2.98524904074358e-07
CD14+_Mono,CD8_Tem/Trm,0.508196721311475,6,13,1.61570301840039e-09,6.55163745281222e-09
CD14+_Mono,CD8_Trm,0.557991803278688,6,13,1.61570301840039e-09,6.55163745281222e-09
CD14+_Mono,CD4_Th17,0.533629997081995,6,13,1.61570301840039e-09,6.55163745281222e-09
CD14+_Mono,CD4_Th1,0.646929824561403,7,13,1.62788813920032e-11,1.28726533447301e-10
CD14+_Mono,gd_T,0.511627906976744,5,13,1.20372945191273e-07,2.98524904074358e-07
CD14+_Mono,CD4_Treg,0.516930224247297,5,13,1.20372945191273e-07,2.98524904074358e-07
CD14+_EC,CD16+_Mono,0.599117647058823,6,13,1.61570301840039e-09,6.55163745281222e-09
CD14+_EC,CD16+_NK,0.521554572721264,6,13,1.61570301840039e-09,6.55163745281222e-09
CD14+_EC,CD16-_NK,0.533422794178932,6,13,1.61570301840039e-09,6.55163745281222e-09
CD14+_EC,CXCL14+_mCAF,0.58679148169594,8,13,1.2308202828208e-13,3.19118131509538e-12
CD14+_EC,CXCL3+_Macro,0.519230769230769,5,13,1.20372945191273e-07,2.98524904074358e-07
CD14+_EC,Capillary_EC,0.589743589743589,7,13,1.62788813920032e-11,1.28726533447301e-10
CD14+_EC,IL6+_iCAF,0.524229074889867,6,13,1.61570301840039e-09,6.55163745281222e-09
CD14+_EC,LILRA4+_pDC,0.518443696221474,5,13,1.20372945191273e-07,2.98524904074358e-07
CD14+_EC,Lymphatic_EC,0.606896551724137,5,13,1.20372945191273e-07,2.98524904074358e-07
CD14+_EC,MAIT,0.511495083863505,5,13,1.20372945191273e-07,2.98524904074358e-07
CD14+_EC,Mast,0.688888888888888,7,13,1.62788813920032e-11,1.28726533447301e-10
CD14+_EC,NK,0.550509337860781,6,13,1.61570301840039e-09,6.55163745281222e-09
CD14+_EC,PI16+_iCAF,0.500795772854596,7,13,1.62788813920032e-11,1.28726533447301e-10
CD14+_EC,CD4_Unassigned_T,0.50615763546798,5,13,1.20372945191273e-07,2.98524904074358e-07
CD14+_EC,SMC,0.526315789473684,7,13,1.62788813920032e-11,1.28726533447301e-10
CD14+_EC,SPRY1+_EC,0.746835443037974,8,13,1.2308202828208e-13,3.19118131509538e-12
CD14+_EC,TMEM100+_EC,0.617021276595744,6,13,1.61570301840039e-09,6.55163745281222e-09
CD14+_EC,CD4_Tem/Effector,0.509578544061302,6,13,1.61570301840039e-09,6.55163745281222e-09
CD14+_EC,Venous_EC,0.646464646464646,8,13,1.2308202828208e-13,3.19118131509538e-12
CD14+_EC,Venous_iEC,0.584955839380109,7,13,1.62788813920032e-11,1.28726533447301e-10
CD14+_EC,iCAF,0.635344827586206,8,13,1.2308202828208e-13,3.19118131509538e-12
CD14+_EC,myoCAF,0.551466165413533,6,13,1.61570301840039e-09,6.55163745281222e-09
CD14+_EC,pnCAF,0.656852779292904,7,13,1.62788813920032e-11,1.28726533447301e-10
CD14+_EC,vCAF,0.554520954457364,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,CD16+_NK,0.674338392073247,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,CD16-_NK,0.675392670157068,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,CLEC9A+_cDC,0.60108407079646,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_Mono,CXCL14+_mCAF,0.556338028169014,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_Mono,CXCL3+_Macro,0.691213049290174,9,13,6.8960885995e-16,1.40483176326957e-13
CD16+_Mono,FOLR2+_Macro,0.679245283018867,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16+_Mono,CD4_CXCL13+_T,0.590570175438596,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_Mono,CD4_Tfh,0.686390532544378,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,Bgc,0.622837370242214,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,IL6+_iCAF,0.567631763176317,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,ILC3,0.634285714285714,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,CD8_ISG15+_T,0.5625,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16+_Mono,ISG15+_mCAF,0.536585365853658,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_Mono,LAMP3+_cDC,0.542150598825629,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_Mono,LILRA4+_pDC,0.646048109965635,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,Lymphatic_EC,0.524916943521594,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16+_Mono,MAIT,0.666666666666666,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,Macro,0.643518518518518,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16+_Mono,Mast,0.595800524934383,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_Mono,Bmem,0.590163934426229,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,NK,0.655629139072847,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,Bn,0.627439087077207,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,Plasma,0.536458333333333,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_Mono,CD4_Unassigned_T,0.600985221674876,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_Mono,SPP1+_MT1+_Macro,0.556291390728476,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_Mono,SPRY1+_EC,0.524137931034482,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16+_Mono,TMEM100+_EC,0.568204868154158,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,TNFSF10+_Macro,0.533333333333333,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_Mono,CD8_Tcm/Tn,0.564212091864969,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,CD4_Tcm/Tn,0.561375661375661,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_Mono,CD4_Tem/Effector,0.60316588173731,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,CD8_Tem/Temra,0.5625,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,CD8_Tem/Trm,0.598459873459873,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,CD8_Trm,0.66,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,CD4_Th17,0.608219178082191,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16+_Mono,CD4_Th1,0.628472222222222,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,Venous_EC,0.52799294424419,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_Mono,Venous_iEC,0.523744949355178,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16+_Mono,CD8_Cycling_Tex,0.591090018371096,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16+_Mono,CD4_Cycling_Treg,0.5625,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_Mono,CD8_Tex,0.612345679012345,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,gd_T,0.570985169925099,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_Mono,iCAF,0.551818559631059,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_Mono,myoCAF,0.589801485632131,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16+_Mono,CD4_Treg,0.640579710144927,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_Mono,tCAF,0.505558847931729,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16+_Mono,vCAF,0.590937465574854,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_NK,CD16-_NK,0.971493914890141,9,13,6.8960885995e-16,1.40483176326957e-13
CD16+_NK,CLEC9A+_cDC,0.625112286655354,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_NK,CXCL3+_Macro,0.634063462572727,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_NK,Capillary_EC,0.534246575342465,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16+_NK,FOLR2+_Macro,0.573770491803278,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_NK,CD4_CXCL13+_T,0.784366576819407,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16+_NK,CD4_Tfh,0.839160839160839,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16+_NK,Bgc,0.710435301132975,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16+_NK,IL6+_iCAF,0.607994579945799,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16+_NK,ILC3,0.729615039049001,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_NK,CD8_ISG15+_T,0.884615384615384,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_NK,LAMP3+_cDC,0.696969696969697,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_NK,LILRA4+_pDC,0.756034881034881,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_NK,MAIT,0.954545454545454,9,13,6.8960885995e-16,1.40483176326957e-13
CD16+_NK,Macro,0.639175257731958,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_NK,Mast,0.525470841842523,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16+_NK,Bmem,0.64553273354835,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_NK,NK,0.978723404255319,9,13,6.8960885995e-16,1.40483176326957e-13
CD16+_NK,Bn,0.750220458553791,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_NK,Plasma,0.546138072453861,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_NK,CD4_Unassigned_T,0.827004219409282,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16+_NK,SPP1+_MT1+_Macro,0.519230769230769,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_NK,SPRY1+_EC,0.517676767676767,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16+_NK,TMEM100+_EC,0.541960031292226,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16+_NK,TNFSF10+_Macro,0.596153846153846,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16+_NK,CD8_Tcm/Tn,0.700657894736842,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_NK,CD4_Tcm/Tn,0.583769633507853,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_NK,CD4_Tem/Effector,0.76,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16+_NK,CD8_Tem/Temra,0.942148760330578,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16+_NK,CD8_Tem/Trm,0.915278500780843,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16+_NK,Tip_EC,0.509574468085106,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16+_NK,CD8_Trm,0.949843871975019,9,13,6.8960885995e-16,1.40483176326957e-13
CD16+_NK,CD4_Th17,0.888888888888888,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16+_NK,CD4_Th1,0.919253449043168,9,13,6.8960885995e-16,1.40483176326957e-13
CD16+_NK,Venous_EC,0.521739130434782,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_NK,Venous_iEC,0.50887573964497,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16+_NK,CD8_Cycling_Tex,0.695924764890282,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16+_NK,CD4_Cycling_Treg,0.633498854087089,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16+_NK,CD8_Tex,0.901098901098901,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16+_NK,gd_T,0.81378845116028,9,13,6.8960885995e-16,1.40483176326957e-13
CD16+_NK,CD4_Treg,0.971504559270516,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16-_NK,CLEC9A+_cDC,0.56,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16-_NK,CXCL3+_Macro,0.558333333333333,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16-_NK,Capillary_EC,0.502325581395348,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16-_NK,FOLR2+_Macro,0.533218454697053,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16-_NK,CD4_CXCL13+_T,0.761300309597523,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16-_NK,CD4_Tfh,0.873949579831932,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16-_NK,Bgc,0.767552182163187,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16-_NK,IL6+_iCAF,0.57198557772933,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16-_NK,ILC3,0.718451532430506,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16-_NK,CD8_ISG15+_T,0.718954248366013,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16-_NK,LAMP3+_cDC,0.627450980392156,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16-_NK,LILRA4+_pDC,0.777070828331332,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16-_NK,Lymphatic_EC,0.527027027027027,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16-_NK,MAIT,0.929757085020242,9,13,6.8960885995e-16,1.40483176326957e-13
CD16-_NK,Macro,0.639784946236559,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16-_NK,Mast,0.560277488468977,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16-_NK,Bmem,0.615888215751417,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16-_NK,NK,0.985034165181224,9,13,6.8960885995e-16,1.40483176326957e-13
CD16-_NK,Bn,0.710809572884461,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16-_NK,Plasma,0.573803827751196,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16-_NK,CD4_Unassigned_T,0.808383233532934,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16-_NK,TMEM100+_EC,0.562874251497006,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16-_NK,TNFSF10+_Macro,0.52350271681389,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16-_NK,CD8_Tcm/Tn,0.632991177627512,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16-_NK,CD4_Tcm/Tn,0.657903606336366,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16-_NK,CD4_Tem/Effector,0.73170731707317,8,13,1.2308202828208e-13,3.19118131509538e-12
